Time Stamp,F,C,I,B,G,K,E,H,J,D,A
8/19/20 20:00,1578.6351,1847.0911,758.4083,1193.1211,1289.0888,3000.7059,950.1508,377.1468,6412.2682,567.9713,1748.0508
8/19/20 21:00,1503.3625,1745.2837,735.8599,1136.6385,1211.9845,2837.43,907.3629,362.6915,6277.212,557.5186,1703.7442
8/19/20 22:00,1394.7384,1626.718,692.5305,1057.9058,1116.0653,2616.6911,840.4114,324.7419,6055.8306,537.5005,1609.8399
8/19/20 23:00,1294.1265,1517.8452,643.4245,986.1646,1015.7395,2399.8072,775.1485,289.7876,5746.2704,520.3537,1518.669
8/20/20 0:00,1222.1083,1431.9202,594.2678,924.842,924.147,2202.3925,718.5636,255.3474,5414.0314,515.2737,1425.1319
8/20/20 1:00,1173.0537,1375.5766,564.98,884.5063,867.0746,2062.1096,694.6883,238.7248,5134.4761,501.3492,1375.5158
8/20/20 2:00,1135.6461,1330.9476,534.825,859.4173,829.0402,1965.0694,677.7412,229.0036,4922.4726,498.1239,1346.4885
8/20/20 3:00,1122.0143,1324.0652,509.7754,846.8942,806.9709,1892.8256,669.0278,222.1275,4798.347,498.7485,1336.7507
8/20/20 4:00,1130.7288,1330.1371,513.7145,848.3482,794.4735,1881.3288,668.5287,220.6894,4731.6806,497.3015,1332.413
8/20/20 5:00,1179.7631,1394.0777,513.5366,879.6821,822.3402,1926.9442,700.6935,224.8345,4857.6785,507.0209,1365.0682
8/20/20 6:00,1227.8479,1513.6374,549.8268,924.6962,861.3448,2007.2116,723.5363,239.4177,5147.9892,520.493,1414.3847
8/20/20 7:00,1290.4792,1613.2301,595.1911,990.2894,908.9136,2148.9455,772.8246,267.3108,5547.8285,535.6687,1479.9614
8/20/20 8:00,1321.7449,1667.899,648.0594,1042.0263,956.5284,2295.9492,810.002,291.0601,5904.9205,540.0257,1566.9423
8/20/20 9:00,1334.785,1705.5604,682.9599,1071.4948,975.2676,2425.1614,817.148,307.7967,6146.8667,544.3368,1627.7913
8/20/20 10:00,1343.9628,1751.2096,710.2963,1111.069,1039.5079,2563.536,832.9864,280.6907,6343.8519,550.6325,1684.2978
8/20/20 11:00,1369.2193,1784.7491,734.5959,1149.8408,1033.9111,2739.545,847.4531,329.4571,6486.4146,556.8819,1729.0984
8/20/20 12:00,1396.8313,1832.9779,757.3156,1177.8277,1080.5881,2921.9592,855.4241,343.114,6593.9605,561.1388,1761.0232
8/20/20 13:00,1428.1611,1869.2463,781.2886,1223.07,1138.0069,3065.2169,887.8412,359.1597,6685.9549,559.4431,1816.8551
8/20/20 14:00,1448.9643,1892.4994,808.2697,1253.6637,1189.6685,3209.0031,894.3917,376.9799,6785.5893,564.5015,1838.0523
8/20/20 15:00,1491.9812,1922.0447,836.6045,1281.5979,1250.9961,3349.4788,907.1648,393.8403,6891.4672,576.7467,1863.5086
8/20/20 16:00,1564.7943,1980.3752,864.2743,1323.8061,1319.8868,3462.1644,934.3046,410.1066,6983.3831,581.8616,1917.5662
8/20/20 17:00,1649.0256,2022.3961,873.029,1361.454,1383.913,3518.0091,970.2069,419.5244,6954.5335,578.8288,1940.0659
8/20/20 18:00,1687.081,2053.5343,847.7167,1362.5369,1387.436,3461.2904,990.5465,409.5382,6690.0054,575.6211,1916.3985
8/20/20 19:00,1657.6242,2004.4043,803.9177,1313.8619,1329.8316,3271.191,974.6774,385.6977,6452.2075,577.9687,1846.7013
8/20/20 20:00,1629.9742,1973.8394,788.3806,1281.6167,1291.5069,3158.4495,975.8813,367.6259,6337.5435,579.2809,1820.1463
8/20/20 21:00,1549.8385,1878.9864,758.4601,1224.2411,1201.6883,2964.5006,921.8803,349.176,6194.1692,559.1176,1773.5385
8/20/20 22:00,1450.1693,1752.5926,709.8918,1138.5777,1103.8711,2721.0669,866.4253,317.5532,5960.9098,542.7763,1686.3066
8/20/20 23:00,1345.5881,1632.89,658.1958,1065.2874,1003.2893,2476.9893,792.7228,284.6786,5702.4278,529.5387,1589.952
8/21/20 0:00,1274.2438,1532.1908,616.2356,998.2175,922.4506,2262.6271,743.3298,254.4068,5437.8942,524.0178,1512.1386
8/21/20 1:00,1223.2913,1477.5768,582.5791,945.5722,878.4694,2124.1072,712.3387,236.5287,5216.008,522.6376,1447.7076
8/21/20 2:00,1185.1064,1436.1325,558.9374,916.4618,843.9717,2032.8492,693.882,225.6671,5054.5019,519.2707,1412.5796
8/21/20 3:00,1157.6898,1409.9714,548.7941,900.6541,823.6308,1983.358,683.958,222.5179,4963.2221,514.2119,1388.3081
8/21/20 4:00,1164.0621,1419.0442,548.767,904.094,817.4899,1982.4469,686.4529,220.6355,4940.4743,513.7196,1402.2379
8/21/20 5:00,1203.107,1476.3608,561.9703,932.6904,852.8656,2036.9874,724.3786,227.2664,5116.7737,520.1916,1448.6557
8/21/20 6:00,1265.5248,1566.682,596.1965,972.514,892.4249,2134.1515,769.929,248.1779,5450.3573,530.4892,1495.2398
8/21/20 7:00,1334.2927,1660.4085,645.2608,1041.0589,935.3836,2298.6103,806.4573,272.0552,5829.522,542.3765,1567.1367
8/21/20 8:00,1382.007,1749.7777,701.252,1112.9497,994.0631,2503.5285,847.8301,296.8586,6197.6818,550.5832,1671.2079
8/21/20 9:00,1409.6015,1820.772,751.711,1180.7383,1033.4953,2685.4101,898.7868,326.9465,6539.5046,560.3975,1766.8379
8/21/20 10:00,1436.6563,1894.8907,795.322,1255.4637,1092.6447,2892.7771,932.6454,345.3344,6837.1221,563.9346,1845.8134
8/21/20 11:00,1482.552,1974.5003,841.587,1297.5042,1170.7427,3145.8136,951.2919,371.7765,7074.6031,569.3992,1932.9224
8/21/20 12:00,1524.2007,2039.5753,888.5324,1336.0399,1259.6777,3360.6441,963.7191,402.3083,7282.1743,573.1227,1999.8379
8/21/20 13:00,1589.0424,2107.0246,925.871,1386.3022,1362.2587,3523.8292,977.1184,431.8606,7420.4692,578.5845,2059.2379
8/21/20 14:00,1675.4728,2161.5953,961.5244,1429.9342,1454.4257,3607.7462,1009.2425,453.9036,7528.8973,575.2532,2098.9033
8/21/20 15:00,1763.9818,2199.1002,992.0236,1473.3903,1521.802,3705.2871,1023.6589,472.2534,7682.4225,573.2657,2125.0967
8/21/20 16:00,1813.2973,2246.3192,1015.3013,1503.1956,1574.8794,3855.4885,1031.0518,483.3665,7763.0662,566.3333,2150.0168
8/21/20 17:00,1871.4937,2270.5321,1011.6364,1517.8076,1615.233,3904.1153,1051.0998,480.2555,7716.4361,566.6968,2151.4484
8/21/20 18:00,1900.6828,2249.695,973.5656,1499.7467,1609.8668,3801.3717,1056.2708,464.6197,7404.3158,565.3815,2104.5491
8/21/20 19:00,1850.1344,2181.6337,936.3601,1441.8537,1550.4695,3601.374,1048.4075,447.3017,7203.6763,563.3801,2020.1856
8/21/20 20:00,1813.0198,2137.1047,923.7846,1409.3,1490.927,3505.2807,1028.9989,438.6601,7121.1202,563.1669,1980.1895
8/21/20 21:00,1724.3258,2027.9937,895.8881,1347.575,1392.5135,3335.8713,982.1872,419.9321,6982.0497,553.2101,1939.0082
8/21/20 22:00,1604.2753,1897.9245,848.794,1252.6274,1289.0671,3119.3599,918.4122,391.2932,6734.5131,537.4211,1844.4551
8/21/20 23:00,1489.5538,1765.9972,800.1392,1158.7566,1196.3833,2892.6959,853.9501,354.8009,6438.1885,527.6063,1724.8319
8/22/20 0:00,1396.1471,1653.1405,749.3546,1079.613,1112.5855,2682.5988,796.1487,322.2511,6143.7832,520.4253,1621.1529
8/22/20 1:00,1323.728,1579.8473,711.7116,1018.3178,1042.6823,2509.2493,735.7557,298.9003,5886.3584,502.7572,1532.7142
8/22/20 2:00,1276.08,1533.3085,680.9537,979.0429,996.6898,2397.3023,704.6417,284.6092,5693.6808,501.3349,1477.2369
8/22/20 3:00,1247.1035,1499.21,659.1069,953.7462,963.7937,2319.4333,697.5351,272.7527,5562.048,498.8407,1437.7038
8/22/20 4:00,1239.3846,1480.9468,643.2524,936.6367,943.8735,2283.5088,694.4269,266.1536,5483.549,502.4826,1423.5372
8/22/20 5:00,1247.4751,1482.6655,642.3672,933.5363,942.8328,2294.9789,716.1523,265.7508,5497.1318,504.6195,1428.9265
8/22/20 6:00,1263.7898,1514.7076,647.0807,941.7393,949.947,2314.4503,718.108,274.4384,5586.4683,507.1592,1425.6318
8/22/20 7:00,1324.6932,1574.3259,669.7633,978.7795,993.5552,2420.6866,770.3176,291.7587,5759.6013,526.8683,1469.1654
8/22/20 8:00,1394.9209,1662.1585,722.5307,1054.6995,1075.5834,2660.7896,809.7076,323.7902,6058.4706,538.0967,1569.7824
8/22/20 9:00,1454.2262,1767.7221,776.6515,1140.4164,1142.9185,2974.4865,848.8691,356.7999,6370.1452,544.7511,1698.6424
8/22/20 10:00,1511.4424,1854.1667,831.0608,1226.0797,1243.8152,3255.5774,881.4483,395.8835,6723.4726,555.1899,1815.0394
8/22/20 11:00,1528.1411,1954.8462,887.5737,1305.2959,1358.7994,3531.1906,906.0792,436.5087,7033.5592,565.5402,1900.1276
8/22/20 12:00,1553.6666,2035.6032,937.2149,1386.6074,1463.4828,3772.4758,940.2313,466.5388,7275.6237,569.3008,1977.0544
8/22/20 13:00,1635.5451,2099.3579,990.1957,1451.0349,1567.3447,3978.6005,955.9865,496.0782,7444.6706,571.7101,2041.6706
8/22/20 14:00,1679.1299,2139.0295,1004.3522,1485.5323,1640.155,4116.8479,957.5735,514.5126,7514.2051,573.9891,2082.4405
8/22/20 15:00,1724.7675,2181.2313,1022.0378,1514.3661,1687.3484,4261.775,972.9978,525.1063,7571.734,572.264,2137.9905
8/22/20 16:00,1807.6257,2248.3627,1017.2931,1548.9229,1728.495,4235.1602,1006.7129,530.7913,7562.8054,570.1755,2180.9922
8/22/20 17:00,1872.6015,2293.8082,1040.2975,1583.1084,1755.3142,4211.6744,1051.2854,534.3622,7457.1242,578.4151,2191.7797
8/22/20 18:00,1908.0757,2303.323,1028.1747,1578.6467,1734.8501,4091.6578,1061.9636,510.6749,7373.2497,583.1226,2161.0263
8/22/20 19:00,1866.5418,2237.1636,988.8738,1520.7733,1654.9609,3888.3946,1044.1082,480.9592,7286.7673,588.1971,2080.4665
8/22/20 20:00,1824.0908,2187.9634,973.5176,1482.1241,1584.1043,3763.4402,1050.0555,471.0138,7292.4569,588.3756,2042.9687
8/22/20 21:00,1723.943,2079.9779,937.109,1411.2908,1476.1836,3568.6864,1003.0822,447.9287,7199.1026,571.8262,1992.2286
8/22/20 22:00,1609.4973,1948.2943,891.137,1310.5308,1362.7867,3335.752,935.1842,416.4238,6980.0864,557.2135,1864.2311
8/22/20 23:00,1495.6209,1831.0973,839.7259,1208.6859,1255.7702,3069.9157,864.8531,379.8989,6682.5258,544.2678,1740.7974
8/23/20 0:00,1397.569,1715.4728,786.0911,1123.6277,1158.3205,2819.0585,799.3567,338.5701,6372.2895,529.3103,1629.8086
8/23/20 1:00,1319.8056,1640.8025,740.1363,1054.3753,1078.2801,2611.094,739.2768,309.7743,6115.9583,505.4284,1538.0503
8/23/20 2:00,1267.1408,1583.8014,702.0227,1006.5398,1018.0925,2465.8369,703.3704,290.1121,5893.9479,500.8056,1470.1332
8/23/20 3:00,1238.5985,1542.2573,673.2118,971.0068,980.7416,2366.4833,690.2744,273.0479,5744.7653,499.935,1428.8771
8/23/20 4:00,1221.1659,1513.894,657.7064,949.5327,954.0324,2302.5258,697.0649,265.8004,5641.5311,499.6112,1410.7541
8/23/20 5:00,1221.7563,1512.9804,652.2247,946.4017,948.1205,2281.5963,715.9761,262.5465,5614.4184,499.1368,1406.2484
8/23/20 6:00,1222.8485,1528.0267,650.0876,946.0633,950.4287,2270.2459,723.5411,263.3861,5628.0927,501.683,1393.2551
8/23/20 7:00,1260.2183,1582.2224,670.7313,983.1021,990.4403,2375.1652,744.0289,282.6426,5796.0604,508.1343,1424.8068
8/23/20 8:00,1323.5055,1690.6799,717.8647,1064.7453,1069.4168,2610.1789,797.6824,320.7545,6031.6324,521.3545,1530.2592
8/23/20 9:00,1401.17,1818.1963,780.2037,1163.5485,1181.7994,2912.5198,866.7002,364.1801,6279.0146,534.1831,1668.6002
8/23/20 10:00,1494.4488,1950.7143,852.813,1272.8687,1300.4061,3207.3911,929.2808,410.7246,6626.9341,546.4436,1793.1557
8/23/20 11:00,1569.9966,2067.9836,907.456,1373.9332,1412.0181,3426.7892,976.9427,460.3535,6908.4369,547.3183,1901.0073
8/23/20 12:00,1658.2734,2199.4445,948.7629,1454.9722,1515.8878,3565.3769,1012.8235,494.9312,7084.6034,555.9926,2001.5066
8/23/20 13:00,1770.2158,2289.2323,976.848,1514.3464,1624.0718,3653.8328,1041.4579,512.6119,7287.854,566.7188,2066.2125
8/23/20 14:00,1824.6981,2332.5588,1008.1128,1554.7328,1665.8489,3807.48,1057.6344,525.3078,7451.1102,569.732,2120.4862
8/23/20 15:00,1819.6699,2339.947,1030.8996,1593.3603,1683.8278,3905.1567,1075.017,521.8409,7554.7589,577.8483,2159.0356
8/23/20 16:00,1875.1351,2357.3048,1051.1941,1632.2363,1750.473,4035.9985,1086.956,527.1244,7650.3814,590.6452,2197.2916
8/23/20 17:00,1897.573,2373.3023,1060.244,1667.3414,1807.1989,4114.5835,1090.217,531.3081,7680.4781,598.5729,2222.6481
8/23/20 18:00,1834.0906,2357.1606,1036.2191,1667.265,1793.4151,4040.8138,1090.53,515.7975,7609.5972,604.2541,2199.4281
8/23/20 19:00,1780.615,2290.0716,1009.8623,1604.1245,1708.1374,3856.3272,1074.6958,493.7379,7509.5126,602.6944,2122.8481
8/23/20 20:00,1754.4866,2246.7942,1003.9257,1555.8557,1642.5898,3763.3542,1073.0137,480.0657,7553.4913,604.4396,2082.6933
8/23/20 21:00,1660.314,2133.3856,970.0794,1473.3914,1530.4696,3564.0755,1016.5724,458.7725,7488.3038,590.2669,2021.0632
8/23/20 22:00,1548.645,1992.8918,915.3296,1361.4318,1401.1732,3308.6935,950.0075,426.2166,7262.6439,567.4413,1925.9346
8/23/20 23:00,1449.549,1872.9777,854.3306,1254.8098,1283.569,3039.0756,895.8158,390.5519,6963.2212,549.4043,1804.8055
8/24/20 0:00,1368.4196,1775.7101,798.0222,1167.4313,1176.8923,2811.0996,834.1094,354.0672,6671.9555,531.515,1698.9321
8/24/20 1:00,1311.5605,1704.1166,764.4275,1105.7036,1100.7287,2653.5664,805.6897,338.2466,6444.2948,527.3122,1614.8368
8/24/20 2:00,1280.0108,1650.7923,728.674,1061.2289,1056.3636,2557.25,777.3233,317.9366,6264.8984,517.3109,1565.6459
8/24/20 3:00,1262.418,1620.0609,709.2691,1035.8277,1028.9639,2503.3325,755.3872,303.8886,6131.5956,503.3144,1542.8488
8/24/20 4:00,1274.5799,1623.5696,705.0824,1029.662,1016.2832,2498.9753,753.3871,298.3203,6099.9276,506.1114,1531.7933
8/24/20 5:00,1316.4748,1678.9151,718.501,1059.3011,1041.8157,2562.3078,812.3269,305.1383,6266.2826,523.5194,1575.191
8/24/20 6:00,1378.8853,1778.7614,751.9188,1117.003,1084.9056,2660.4285,851.8331,322.0199,6613.348,537.8473,1643.0321
8/24/20 7:00,1471.2071,1895.3292,807.3818,1211.5231,1168.1361,2861.7424,930.2579,345.4855,7061.9314,555.8356,1744.7471
8/24/20 8:00,1536.5851,2002.8295,883.5983,1312.8094,1260.692,3146.2278,970.1864,383.8029,7529.5109,567.6434,1889.4576
8/24/20 9:00,1617.1118,2125.0327,953.6255,1415.9679,1356.3897,3450.4412,1018.7585,423.5077,7941.4729,578.197,2045.3949
8/24/20 10:00,1695.6065,2243.3902,1011.5097,1520.0678,1464.5264,3755.3681,1052.8835,464.9286,8250.4472,580.7294,2162.1795
8/24/20 11:00,1760.0259,2361.864,1072.516,1620.1296,1586.5317,4041.7551,1091.9374,506.2102,8553.7175,584.4627,2265.8468
8/24/20 12:00,1834.9942,2464.0529,1132.787,1709.4639,1710.216,4303.818,1126.0029,545.0162,8849.0738,591.7191,2358.3421
8/24/20 13:00,1923.6019,2546.8194,1164.4926,1787.3772,1809.2358,4526.7513,1154.528,571.7706,8985.456,604.116,2421.3403
8/24/20 14:00,1994.1851,2606.5388,1186.443,1790.1624,1877.5524,4695.1654,1177.9323,587.8727,8912.9146,611.1395,2433.9354
8/24/20 15:00,2050.1721,2621.0605,1218.4322,1743.8337,1909.105,4801.8552,1196.742,602.4205,8995.4096,614.5938,2450.177
8/24/20 16:00,2107.1542,2630.2549,1240.7798,1807.1893,1953.1478,4854.6508,1226.3944,617.3953,9210.135,620.2317,2471.4768
8/24/20 17:00,2170.014,2644.7267,1219.4725,1839.4903,1971.9652,4874.5587,1241.1004,621.4097,9228.4026,620.9355,2452.7905
8/24/20 18:00,2150.1095,2599.9428,1164.8426,1798.0433,1929.6886,4703.4473,1232.7957,589.9981,8847.2319,616.9773,2372.5867
8/24/20 19:00,2103.9752,2515.0382,1132.5713,1705.6235,1859.9049,4491.6201,1216.96,561.8986,8657.0528,609.4988,2269.5315
8/24/20 20:00,2051.4355,2446.8236,1108.6114,1650.3885,1788.388,4337.8196,1206.1091,537.3938,8535.4722,608.337,2220.5716
8/24/20 21:00,1896.9933,2303.6174,1056.3183,1554.0959,1648.5949,4060.4197,1127.3232,493.872,8245.6038,593.7485,2150.7562
8/24/20 22:00,1735.8391,2121.5462,984.5884,1435.5525,1485.0337,3731.8008,1046.0052,457.7283,7816.1482,575.8871,2030.2481
8/24/20 23:00,1595.1619,1970.4952,902.0814,1320.6542,1343.0238,3387.7678,957.9424,409.9086,7376.2039,554.0951,1887.1004
8/25/20 0:00,1493.5354,1857.7458,838.594,1229.8297,1227.3094,3088.412,910.098,376.2506,6975.5007,542.5267,1769.5121
8/25/20 1:00,1421.1329,1790.0494,790.8761,1167.7779,1138.7956,2879.0152,867.8763,350.4521,6640.5626,536.23,1699.8155
8/25/20 2:00,1378.5682,1727.2439,748.3767,1123.4433,1084.112,2724.1042,844.4423,324.8373,6391.1703,529.5631,1642.0888
8/25/20 3:00,1360.9483,1701.9006,718.8716,1069.9907,1044.7615,2622.2151,815.8274,308.1752,6237.6884,527.308,1579.0809
8/25/20 4:00,1365.4303,1709.1782,705.2714,1053.5538,1026.5329,2580.4628,821.5105,298.6483,6170.5871,528.0673,1570.8676
8/25/20 5:00,1406.9302,1733.8491,719.7804,1078.8825,1047.1738,2618.8084,864.6196,308.4508,6323.1848,542.8364,1611.2628
8/25/20 6:00,1492.626,1838.1835,754.3505,1138.9156,1084.7687,2692.6669,910.6922,324.8516,6677.545,559.9414,1684.1929
8/25/20 7:00,1568.1498,1902.6037,815.7092,1210.6155,1162.5169,2898.8999,953.8693,355.5901,7145.8904,575.4083,1770.6495
8/25/20 8:00,1591.8305,1973.6,882.5726,1296.4366,1240.4397,3195.7927,982.7356,394.3338,7603.4995,581.6103,1891.3369
8/25/20 9:00,1631.8958,2072.0803,941.704,1386.8932,1332.1931,3495.273,1016.8244,424.7514,7965.4108,590.4425,2010.5744
8/25/20 10:00,1646.7787,2172.9891,997.0925,1482.8732,1391.7886,3787.1066,1048.3039,451.0137,8276.9083,605.5833,2083.5805
8/25/20 11:00,1739.9876,2246.7275,1034.6058,1545.0314,1460.5068,4095.4826,1076.2977,471.9158,8482.7371,608.6805,2135.5043
8/25/20 12:00,1822.0341,2280.6425,1078.7285,1565.329,1563.1769,4270.0341,1098.3693,504.6797,8731.7086,610.4881,2199.8111
8/25/20 13:00,1844.7342,2330.5348,1124.2787,1579.8805,1683.5278,4463.7737,1116.2741,540.2055,8971.9723,616.3712,2238.9461
8/25/20 14:00,1897.1235,2340.2755,1169.866,1564.8891,1784.1265,4673.1404,1120.5496,563.503,9162.9863,614.4093,2226.7739
8/25/20 15:00,1871.7211,2325.3677,1203.2159,1566.4974,1845.5641,4803.2872,1113.5517,570.68,9287.5777,609.619,2226.2643
8/25/20 16:00,1887.7354,2313.8969,1218.3457,1563.6803,1852.2808,4875.8946,1099.4832,581.453,9294.6632,611.6557,2235.4615
8/25/20 17:00,1927.4727,2297.2258,1192.1851,1563.2557,1779.8726,4879.8609,1092.9034,522.927,9248.1996,604.1017,2190.318
8/25/20 18:00,1907.9236,2248.5392,1115.6504,1521.528,1734.3501,4675.6746,1079.8568,474.7587,8617.7981,598.1635,2124.561
8/25/20 19:00,1835.4035,2153.5195,1062.7723,1439.3089,1641.7599,4269.9345,1048.4806,453.3113,8176.7626,587.1155,2027.9942
8/25/20 20:00,1780.8515,2105.1717,1043.0067,1403.1869,1562.3008,4060.5655,1031.407,459.1867,8037.1115,582.629,1990.7434
8/25/20 21:00,1658.4595,1986.5127,981.9523,1329.3665,1440.5969,3753.7488,969.0406,429.9525,7699.6527,568.2342,1924.947
8/25/20 22:00,1524.7227,1850.1643,892.7767,1226.4753,1308.6435,3388.6585,891.9808,385.5564,7201.6281,555.407,1798.395
8/25/20 23:00,1406.1026,1726.3588,813.3119,1140.6951,1186.7795,3024.8596,825.9861,351.9117,6693.3896,543.3757,1692.352
8/26/20 0:00,1303.4387,1634.156,751.4938,1064.8736,1087.7129,2715.2035,768.853,324.1943,6273.1699,525.8611,1586.4967
8/26/20 1:00,1248.8341,1558.2447,701.4328,1001.7092,1013.1949,2497.4411,741.0067,296.9425,5941.3331,519.6262,1501.2559
8/26/20 2:00,1202.6157,1518.7053,664.6356,961.8664,950.226,2345.9481,697.4245,278.1226,5699.1495,499.2644,1449.0269
8/26/20 3:00,1163.7041,1485.3752,637.7566,931.6043,913.8048,2256.5238,673.1731,266.3376,5538.3027,494.6911,1408.1035
8/26/20 4:00,1166.7801,1480.9248,624.9915,924.2037,896.8317,2215.5705,667.236,261.4265,5460.5949,498.7902,1400.8837
8/26/20 5:00,1204.5299,1499.8754,630.0712,949.1393,913.6431,2235.4494,702.5644,265.6549,5552.3798,508.1993,1436.4596
8/26/20 6:00,1258.0084,1584.4012,653.8587,996.1008,943.1876,2292.282,741.8773,283.9465,5808.0215,519.5486,1499.2668
8/26/20 7:00,1317.7398,1660.4132,694.9019,1057.9764,1001.6338,2428.6943,800.6175,296.472,6146.763,537.9077,1564.3352
8/26/20 8:00,1345.8733,1732.8521,733.8603,1105.7778,1039.004,2578.4614,805.3246,317.0375,6445.9896,545.0432,1644.1833
8/26/20 9:00,1323.3596,1734.9398,761.2881,1134.5653,1047.3621,2675.8371,791.9455,332.1339,6622.5958,547.8039,1701.5597
8/26/20 10:00,1308.2413,1771.9585,781.4276,1160.8518,1052.4664,2755.9347,795.3821,352.505,6716.7461,557.8992,1742.787
8/26/20 11:00,1290.3324,1793.4176,795.1621,1192.4465,1078.7665,2840.1595,795.6348,364.7661,6784.6709,554.7328,1788.0694
8/26/20 12:00,1290.1247,1810.0388,811.3486,1212.1669,1107.4815,2926.1236,804.7213,378.2383,6877.4606,559.7052,1835.2444
8/26/20 13:00,1307.0795,1819.8224,830.818,1249.4339,1152.5802,3057.1201,814.9678,390.6343,6979.1142,560.9426,1891.4251
8/26/20 14:00,1324.5183,1845.961,840.0777,1281.462,1186.2819,3182.0597,814.9369,397.1071,7061.3564,556.2717,1930.4164
8/26/20 15:00,1360.5476,1874.3339,850.6094,1288.2756,1231.6468,3271.691,826.1792,401.2782,7095.4931,562.8762,1905.3729
8/26/20 16:00,1418.6559,1908.7404,858.4442,1260.209,1279.0647,3367.1135,855.3405,409.6344,7079.5289,570.2297,1878.263
8/26/20 17:00,1478.9379,1918.3417,848.8153,1259.8492,1318.7102,3389.1833,880.2535,409.964,6937.3231,577.4266,1874.8312
8/26/20 18:00,1514.3833,1897.4822,813.9366,1252.9854,1307.8962,3294.7774,886.7311,392.3555,6643.0411,571.3201,1860.2923
8/26/20 19:00,1500.0359,1886.5813,790.7252,1248.5273,1278.0847,3170.7679,894.1368,373.4178,6495.6494,573.2837,1849.6501
8/26/20 20:00,1484.9417,1900.1394,795.2775,1250.5669,1269.0204,3118.1866,909.4098,375.5427,6457.9956,577.1212,1855.32
8/26/20 21:00,1416.4739,1815.1206,771.5093,1196.5342,1201.1041,2944.3776,845.4009,360.7642,6322.1142,559.1139,1784.1147
8/26/20 22:00,1324.6453,1707.5923,726.1419,1124.4539,1115.093,2710.4455,786.5764,329.8585,6091.0871,535.4847,1706.3121
8/26/20 23:00,1235.5359,1609.815,681.095,1055.6512,1028.0006,2481.2903,712.3837,300.3381,5857.8034,512.8342,1635.7783
8/27/20 0:00,1177.4967,1542.509,646.199,1005.0908,958.545,2302.7243,694.3761,277.9887,5612.3604,507.5171,1554.3431
8/27/20 1:00,1135.3278,1491.1311,613.2368,968.8191,912.8905,2183.5044,654.7553,260.5097,5407.9535,497.1888,1502.203
8/27/20 2:00,1113.0464,1466.0139,589.1933,946.8345,883.8306,2104.8991,649.2768,247.1532,5250.8212,492.8737,1508.3946
8/27/20 3:00,1105.1148,1456.7127,575.5363,938.5886,866.976,2066.796,643.0213,241.6932,5163.5125,490.9236,1488.0249
8/27/20 4:00,1121.4924,1482.0343,575.0845,949.8346,862.4198,2076.8947,650.6865,240.17,5159.7742,493.1494,1502.7199
8/27/20 5:00,1174.3536,1545.8241,592.8256,987.705,896.9435,2148.8048,685.577,248.911,5341.0793,504.9594,1538.157
8/27/20 6:00,1249.7782,1670.3136,629.5776,1056.3556,955.5439,2267.1432,749.491,267.7326,5692.275,520.8908,1667.8282
8/27/20 7:00,1327.2457,1773.0954,681.1399,1142.0163,1024.4076,2428.1262,819.3554,294.528,6084.9871,538.2705,1795.0702
8/27/20 8:00,1383.1659,1840.166,720.4198,1218.7583,1075.3903,2632.5702,879.1354,324.5517,6463.6999,559.3742,1924.6662
8/27/20 9:00,1421.8559,1912.9823,746.9238,1310.4032,1118.5223,2770.5947,898.3879,358.6734,6775.5341,562.4015,2011.6581
8/27/20 10:00,1419.0413,1993.2489,784.7907,1410.2541,1153.5334,2916.9756,922.2204,382.1367,7086.6299,568.2673,2130.5243
8/27/20 11:00,1491.08,2073.9591,860.5073,1483.5736,1210.0505,3171.8792,927.4504,400.4099,7478.8206,570.7508,2197.563
8/27/20 12:00,1506.1379,2118.7342,949.695,1541.1983,1347.467,3474.3903,942.8381,434.9849,7943.086,566.5802,2219.3394
8/27/20 13:00,1486.6122,2182.2677,1033.2108,1593.0147,1526.0814,3827.3327,966.9481,479.7393,8293.8565,571.9627,2174.5547
8/27/20 14:00,1457.5666,2213.0644,1086.9876,1592.183,1667.0422,4159.7586,946.1867,496.9214,8325.7111,529.1527,2236.875
8/27/20 15:00,1413.6205,2217.3335,1134.3189,1571.7529,1716.6392,4465.9118,937.3009,517.702,8687.3125,435.2641,2270.254
8/27/20 16:00,1381.7999,2263.1918,1151.5147,1563.6467,1714.6122,4621.0079,943.1611,520.1889,8932.6748,534.0137,2182.8561
8/27/20 17:00,1452.2245,2214.0429,1189.9791,1552.0685,1713.4279,4722.1516,957.1599,507.5498,8989.5534,565.7045,2015.1936
8/27/20 18:00,1504.6085,2169.2666,1141.0841,1506.5834,1642.675,4528.3571,954.5445,490.7352,8795.9086,568.1512,1968.3196
8/27/20 19:00,1484.954,2113.8736,1068.0013,1468.1921,1538.9613,4227.9705,939.125,453.73,8571.7303,571.1125,1914.7744
8/27/20 20:00,1456.0793,2096.1023,980.0925,1442.5173,1457.0907,3876.9608,922.2404,425.2906,7866.6708,575.0719,1898.9221
8/27/20 21:00,1396.036,2009.7938,928.4689,1370.4632,1357.7242,3546.0922,878.0045,405.4897,7494.0787,562.4632,1840.7301
8/27/20 22:00,1315.6525,1887.1827,863.6887,1272.4415,1251.589,3273.9454,823.5732,383.0029,7106.0483,542.0202,1761.0115
8/27/20 23:00,1247.4249,1779.8263,801.6184,1186.6942,1158.7439,2992.5894,776.0352,357.5844,6724.2869,529.8563,1678.1217
